fixed acidity,volatile acidity,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates
7.1,0.17,33,132,0.99067,3.11,0.56
7.5,0.32999999999999996,49,199,0.9971099999999999,2.98,0.5700000000000001
7.5,0.32999999999999996,49,199,0.9971099999999999,2.98,0.5700000000000001
5.6,0.2,78,175,0.9944999999999999,2.98,0.43000000000000005
7.6,0.17,26,102,0.99427,3.09,0.47000000000000003
5.8,0.15000000000000002,7,73,0.99152,3.2,0.43000000000000005
6.3,0.25,36,116,0.98935,3.18,0.4
6.9,0.28,6,55,0.98876,3.16,0.4
7.2,0.27,27,114,0.9917400000000001,3.13,0.8400000000000001
6.2,0.25,54,208,0.99572,3.17,0.46
8.5,0.19,23,58,0.99184,2.9,0.5
6.2,0.25,58,176,0.99454,3.19,0.7
6.2,0.25,58,176,0.99454,3.19,0.7
6.8,0.28,30,110,0.9916400000000001,3.08,0.59
6.2,0.25,58,176,0.99454,3.19,0.7
7.4,0.21000000000000002,77,183,0.99778,2.9499999999999997,0.48000000000000004
7,0.15000000000000002,54,120,0.9974999999999999,3.18,0.42000000000000004
7.4,0.21000000000000002,77,183,0.99778,2.9499999999999997,0.48000000000000004
7.3,0.28,29,142,0.99205,3.17,0.43000000000000005
6.1,0.18,28,111,0.98962,3.16,0.49
7,0.53,6,76,0.99118,3.08,0.5
6.8,0.28,30,110,0.9916400000000001,3.08,0.59
6.5,0.36,20,82,0.9927400000000001,3.1,0.43000000000000005
7.5,0.25,95,163,0.99184,2.92,0.59
6.7,0.24000000000000002,48,122,0.99052,3.25,0.43000000000000005
6.6,0.25,29,141,0.9954599999999999,3.2800000000000002,0.6
6.4,0.15000000000000002,23,87,0.98972,3.11,0.46
6.3,0.28,24,115,0.9942,3.05,0.43000000000000005
6.2,0.25,54,208,0.99572,3.17,0.46
7.1,0.28,35,91,0.99022,2.96,0.32999999999999996
6.6,0.35,9,125,0.9925299999999999,3.32,0.81
8.5,0.19,23,58,0.99184,2.9,0.5
6.2,0.25,58,176,0.99454,3.19,0.7
6,0.35,10,102,0.9903,3.46,0.42000000000000004
5.8,0.31,28,94,0.9890599999999999,3.25,0.52
6.6,0.17,33,78,0.9914599999999999,3.22,0.72
8.5,0.23,24,88,0.9951,3.02,0.42000000000000004
5.8,0.31,28,94,0.9890599999999999,3.25,0.52
6.1,0.2,38,201,0.995,3.14,0.44
6.3,0.37,12,76,0.98876,2.94,0.39
6.2,0.36,20,89,0.9895599999999999,3.06,0.32999999999999996
6.6,0.17,33,78,0.9914599999999999,3.22,0.72
6.3,0.28,61,183,0.99592,3.12,0.51
7.6,0.27,28,152,0.99129,3.02,0.53
7,0.25,40,118,0.9906400000000001,3.16,0.48000000000000004
9.7,0.24000000000000002,3,18,0.99368,2.8499999999999996,0.54
9.7,0.24000000000000002,3,18,0.99368,2.8499999999999996,0.54
6.8,0.13,19,102,0.9912099999999999,3.23,0.6
6.6,0.7799999999999999,30,133,0.99104,3.25,0.48000000000000004
5.1,0.32999999999999996,44,129,0.9922099999999999,3.36,0.39
6.7,0.33999999999999997,34,111,0.98924,2.9699999999999998,0.48000000000000004
6.7,0.14,57,124,0.99176,2.9099999999999997,0.54
7,0.26,25,84,0.99432,3.11,0.33999999999999997
6.5,0.29000000000000004,18,113,0.99366,3.17,0.38
7,0.25,40,118,0.9906400000000001,3.16,0.48000000000000004
7.6,0.21000000000000002,20,130,0.99178,3.15,0.48000000000000004
7.7,0.26,26,159,0.9912599999999999,3,0.5
7.6,0.27,28,152,0.99129,3.02,0.53
7.7,0.25,31,169,0.99252,3.07,0.5700000000000001
7.6,0.35,33,151,0.99709,3.03,0.53
6.9,0.3,31,203,0.99513,3.4,0.5700000000000001
6.7,0.24000000000000002,19,111,0.9904499999999999,3.1,0.62
6.5,0.23,41,98,0.99,3.19,0.43000000000000005
7.6,0.23,24,129,0.99305,3.12,0.7
6.5,0.24000000000000002,22,126,0.99888,3.11,0.47000000000000003
6.3,0.17,37,117,0.99182,3.24,0.43000000000000005
6.3,0.17,37,117,0.99182,3.24,0.43000000000000005
6.7,0.21000000000000002,35,89,0.9913,3.25,0.5
6.5,0.23,41,98,0.99,3.19,0.43000000000000005
5.9,0.28,47,147,0.9883599999999999,3.08,0.64
5.9,0.19,3,21,0.9897,3.09,0.31
6.2,0.25,53,206,0.99586,3.16,0.47000000000000003
7.6,0.23,24,129,0.99305,3.12,0.7
5.6,0.18,31,103,0.98892,3.3499999999999996,0.37
5.5,0.18,10,86,0.9915599999999999,3.46,0.44
6.5,0.24000000000000002,22,126,0.99888,3.11,0.47000000000000003
7.4,0.23,41,150,0.99534,3.06,0.46
7.2,0.17,47,128,0.99322,3.08,0.46
7.6,0.3,10,98,0.99296,3.17,0.65
5,0.24000000000000002,31,100,0.99098,3.69,0.62
6.1,0.21000000000000002,37,122,0.98972,3.2,0.43000000000000005
6.5,0.32999999999999996,30,148,0.9896400000000001,3.17,0.43000000000000005
6.3,0.35,59,198,0.99918,3.11,0.49
6.3,0.17,37,117,0.99182,3.24,0.43000000000000005
6.6,0.25,38,121,0.99008,3.19,0.4
6.5,0.16,45,114,0.992,3.18,0.44
6.6,0.39,51,221,0.9985099999999999,3.2600000000000002,0.51
5.6,0.19,52,103,0.9902599999999999,3.5,0.39
6.2,0.25,42,135,0.9906,3.23,0.4
6.9,0.22,34,115,0.99293,3.05,0.51
6.2,0.19,33,126,0.9965799999999999,3.18,0.42000000000000004
6.6,0.39,51,221,0.9985099999999999,3.2600000000000002,0.51
5.9,0.32999999999999996,9,34,0.9911,3.22,0.36
7.8,0.17,35,140,0.9904,3.16,0.4
5.5,0.19,52,103,0.9902599999999999,3.5,0.39
6.2,0.23,37,130,0.9994599999999999,3.23,0.43000000000000005
6.2,0.23,37,130,0.9994599999999999,3.23,0.43000000000000005
6.2,0.23,37,130,0.9994599999999999,3.23,0.43000000000000005
7.2,0.32,45,154,0.99568,3.2,0.47000000000000003
6.2,0.23,37,130,0.9994599999999999,3.23,0.43000000000000005
7.2,0.32,45,154,0.99568,3.2,0.47000000000000003
5.8,0.39,12,88,0.9907,3.38,0.45
6.2,0.23,37,130,0.9994599999999999,3.23,0.43000000000000005
5.8,0.29000000000000004,30,88,0.98994,3.25,0.42000000000000004
7.2,0.4,40,109,0.99075,3.27,0.46
6.8,0.39,38,133,0.99212,3.18,0.44
6.1,0.17,28,124,0.9968400000000001,2.8699999999999997,0.47000000000000003
6.8,0.39,38,133,0.99212,3.18,0.44
7.1,0.36,39,114,0.9903599999999999,3.08,0.49
6.9,0.19,30,130,0.9945599999999999,3.4,0.39
6.5,0.33999999999999997,6,80,0.98865,3.15,0.54
6.1,0.17,28,124,0.9968400000000001,2.8699999999999997,0.47000000000000003
6.8,0.39,38,133,0.99212,3.18,0.44
7.1,0.36,39,114,0.9903599999999999,3.08,0.49
7.8,0.3,20,198,0.99222,3.06,0.6599999999999999
6.1,0.6799999999999999,32,123,0.99022,3.24,0.45
5.2,0.33999999999999997,42,133,0.99076,3.25,0.41000000000000003
5.6,0.28,36,118,0.99144,3.21,0.43000000000000005
6.2,0.19,22,82,0.98961,3.05,0.36
5.7,0.16,28,113,0.9936,3.06,0.58
7.6,0.17,63,147,0.9912599999999999,3.02,0.41000000000000003
7.3,0.2,24,87,0.99044,2.94,0.35
6.7,0.32999999999999996,34,116,0.99122999999999994,2.9699999999999998,0.31
6.7,0.32999999999999996,39,124,0.99122999999999994,2.9899999999999998,0.32
6.9,0.36,37,125,0.9916,3,0.32
7.8,0.21000000000000002,55,140,0.9959,3.02,0.31
7.3,0.2,24,87,0.99044,2.94,0.35
5.6,0.41000000000000003,44,154,0.9931,3.3,0.4
7.6,0.15000000000000002,23,98,0.99422,3.1,0.44
8.5,0.2,31,106,0.99194,3,0.35
6.5,0.24000000000000002,31,90,0.9892599999999999,3.24,0.36
8.3,0.16,38,107,0.9930599999999999,2.9299999999999997,0.37
5.5,0.12000000000000001,23,131,0.9916400000000001,3.25,0.45
6.5,0.24000000000000002,31,90,0.9892599999999999,3.24,0.36
6.2,0.1,17,76,0.98988,3.14,0.56
6.5,0.21000000000000002,49,115,0.99268,3.21,0.43000000000000005
8.7,0.3,10,70,0.99373,3.06,0.56
6.7,0.18,42,125,0.98939,3.24,0.37
7,0.17,42,123,0.99318,3.11,0.5
6.6,0.19,42,148,0.99196,3.15,0.36
5.8,0.28,31,114,0.98952,3.32,0.6
7.6,0.24000000000000002,49,146,0.9911,3.06,0.37
8.3,0.16,38,107,0.9930599999999999,2.9299999999999997,0.37
5.5,0.12000000000000001,23,131,0.9916400000000001,3.25,0.45
5.7,0.16,7,89,0.9911099999999999,3.2600000000000002,0.48000000000000004
7,0.21000000000000002,36,123,0.9932099999999999,3.14,0.52
6.4,0.22,35,127,0.9932599999999999,2.9699999999999998,0.3
7.9,0.33999999999999997,47,126,0.99124,2.96,0.37
6.4,0.22,35,127,0.9932599999999999,2.9699999999999998,0.3
6.8,0.21000000000000002,40,121,0.99214,3.18,0.53
5.2,0.31,46,145,0.9897,3.14,0.31
7.9,0.33999999999999997,47,126,0.99124,2.96,0.37
5.6,0.42000000000000004,34,97,0.98915,3.22,0.38
6.4,0.22,35,127,0.9932599999999999,2.9699999999999998,0.3
6.8,0.28,34,177,0.99692,3.3299999999999996,0.43000000000000005
6.8,0.45,28,156,0.991,3.11,0.4
6.6,0.29000000000000004,22,98,0.9913,3.15,0.8
6.8,0.21000000000000002,24,126,0.99234,3.09,0.8700000000000001
6.8,0.25,39,164,0.99402,3.53,0.58
6.4,0.21000000000000002,56,142,0.99678,3.11,0.38
5.8,0.32999999999999996,29,106,0.9945799999999999,3.13,0.52
8.2,0.3,52,154,0.99452,3.04,0.32999999999999996
6.4,0.24000000000000002,23,131,0.9903299999999999,3.25,0.35
7.5,0.18,67,158,0.9927,3.01,0.38
5.2,0.33499999999999996,17,74,0.99002,3.34,0.48000000000000004
7.1,0.14,20,54,0.99057,3.19,0.64
7.2,0.13,48,111,0.99127,2.9699999999999998,0.45
5.8,0.32999999999999996,29,106,0.9945799999999999,3.13,0.52
6.5,0.29000000000000004,8,111,0.9927,3,0.44
6.2,0.35,37,92,0.9893799999999999,3.27,0.53
9,0.38,19,76,0.99001,2.9299999999999997,0.5700000000000001
6.6,0.24000000000000002,8,74,0.99386,3.1,0.5700000000000001
6.6,0.16,41,115,0.9899,3.01,0.6799999999999999
8.2,0.3,52,154,0.99452,3.04,0.32999999999999996
5.7,0.15000000000000002,57,151,0.9913,3.22,0.27
6.6,0.32999999999999996,35,86,0.9891599999999999,3.11,0.39
5.7,0.2,38,125,0.99276,3.34,0.5
6.8,0.27,52,192,0.99586,3.11,0.52
6.8,0.27,58,200,0.9955599999999999,3.12,0.49
6.2,0.2,42,119,0.9915799999999999,3.48,0.6
6.7,0.13,60,150,0.9954799999999999,2.96,0.43000000000000005
6.8,0.21000000000000002,27,107,0.9920599999999999,2.98,0.8200000000000001
6.7,0.31,6,79,0.99412,3.14,0.33999999999999997
6.2,0.2,21,93,0.9936400000000001,3.18,0.33999999999999997
6.6,0.25,22,141,0.9933799999999999,3.2600000000000002,0.47000000000000003
5.7,0.15000000000000002,57,151,0.9913,3.22,0.27
6.9,0.22,44,141,0.99122999999999994,3.11,0.32999999999999996
6.4,0.23,43,147,0.9921599999999999,3.18,0.4
7.6,0.27,37,115,0.9932799999999999,3.09,0.37
6.6,0.33999999999999997,29,99,0.9903099999999999,3.1,0.4
6.4,0.16,29,113,0.9908,3.18,0.52
5.8,0.3,19,113,0.98871,3.1,0.46
7,0.29000000000000004,42,109,0.99119,3.3099999999999996,0.62
6.6,0.33999999999999997,29,99,0.9903099999999999,3.1,0.4
6.7,0.21000000000000002,20,86,0.9914599999999999,3.19,0.22
7.6,0.27,37,115,0.9932799999999999,3.09,0.37
6.8,0.22,39,116,0.9924499999999999,3.18,0.46
7.7,0.27,46,139,0.9911599999999999,3.04,0.38
6.4,0.25,41,147,0.9921,3.18,0.4
6.4,0.23,43,147,0.9921599999999999,3.18,0.4
6.7,0.13,52,131,0.9916200000000001,3.06,0.54
6.7,0.24000000000000002,64,173,0.99632,3.08,0.53
7.1,0.26,31,105,0.99082,3.06,0.32999999999999996
5.3,0.3,37,100,0.9904999999999999,3.3,0.36
7.1,0.38,54,201,0.99177,3.03,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
7.4,0.19,39,193,0.9986,3.1,0.5
6.3,0.32,24,101,0.9892299999999999,3.21,0.42000000000000004
7.6,0.19,32,193,1.00014,3.1,0.5
6.5,0.26,36,92,0.9902599999999999,3.22,0.62
5.9,0.24000000000000002,60,247,0.9935799999999999,3.34,0.44
4.2,0.21500000000000002,64,157,0.99688,3.42,0.44
8.1,0.24000000000000002,34,105,0.99407,3.11,0.42000000000000004
5.8,0.23,39,154,0.9922599999999999,3.21,0.39
7.5,0.32999999999999996,26,126,0.99097,3.32,0.53
6.6,0.38,42,214,0.9976,3.3099999999999996,0.56
6.4,0.15000000000000002,21,115,0.99166,3.1,0.38
6.5,0.32,27,91,0.99184,3.2800000000000002,0.6
7.5,0.22,29,100,0.99135,3.08,0.6
6.4,0.23,40,118,0.9907400000000001,3.32,0.53
6.1,0.22,40,129,0.99193,3.4499999999999997,0.59
6.5,0.48000000000000004,32,99,0.9922599999999999,3.14,0.47000000000000003
6.6,0.23,29,154,0.99142,3.23,0.49
6.4,0.16,21,125,0.99091,3.23,0.44
6.6,0.38,42,214,0.9976,3.3099999999999996,0.56
7.4,0.16,23,140,0.99134,3.06,0.47000000000000003
6.4,0.15000000000000002,21,115,0.99166,3.1,0.38
6.5,0.32,20,127,0.9896400000000001,3.13,0.52
6.7,0.12000000000000001,43,125,0.99229,3.07,0.6699999999999999
6.6,0.2,35,168,0.99396,2.9299999999999997,0.45
8,0.33999999999999997,38,103,0.9914799999999999,2.9099999999999997,0.23
6.8,0.21000000000000002,40,121,0.9913,3.07,0.65
6.8,0.23,40,122,0.9912599999999999,3.06,0.64
6.8,0.21000000000000002,40,121,0.9913,3.07,0.65
6.6,0.2,35,168,0.99396,2.9299999999999997,0.45
6.6,0.28,60,196,0.9956200000000001,3.14,0.48000000000000004
7.8,0.25,10,80,0.9912799999999999,3.08,0.38
5.6,0.12000000000000001,21,73,0.98896,3.17,0.32
6.6,0.28,59,194,0.9955799999999999,3.14,0.48000000000000004
6.8,0.17,29,84,0.98961,2.9099999999999997,0.5700000000000001
7.3,0.25,19,113,0.9933799999999999,3.38,0.56
6.6,0.28,59,194,0.9955799999999999,3.14,0.48000000000000004
6.6,0.28,60,196,0.9956200000000001,3.14,0.48000000000000004
6.5,0.25,54,184,0.99572,3.17,0.45
6.3,0.24000000000000002,43,109,0.9905599999999999,3.34,0.44
6.8,0.32,31,105,0.9914599999999999,3,0.33999999999999997
7.8,0.25,10,80,0.9912799999999999,3.08,0.38
5.6,0.12000000000000001,21,73,0.98896,3.17,0.32
6.6,0.24000000000000002,26,91,0.99172,3.13,0.32
6.3,0.22,36,93,0.99012,3.27,0.36
6,0.32,41,142,0.98912,3.29,0.42000000000000004
6.3,0.19,33,96,0.98902,3.04,0.54
6,0.32,41,142,0.98912,3.29,0.42000000000000004
6.4,0.35,19,124,0.99539,3.2,0.43000000000000005
6.7,0.46,35,96,0.99129,3.16,0.44
6.3,0.3,33,142,0.9895599999999999,3.22,0.46
6,0.19,67,152,0.9916,3.54,0.59
5.9,0.24000000000000002,36,95,0.98889,3.08,0.64
7.3,0.14500000000000002,14,64,0.99012,3.1,0.37
6.6,0.43500000000000005,66,243,0.9983299999999999,3.23,0.54
5.8,0.18,19,74,0.9885299999999999,3.09,0.49
5.8,0.18,31,96,0.98942,3.16,0.48000000000000004
5.6,0.32,32,105,0.99266,3.24,0.47000000000000003
6.6,0.16,26,105,0.98962,3.19,0.75
5.1,0.21000000000000002,48,148,0.99168,3.5,0.49
7.5,0.29000000000000004,29,124,0.9968,3.06,0.54
6,0.26,15,80,0.98934,3.29,0.5
5.7,0.26,30,105,0.98995,3.48,0.52
7.1,0.17,15,103,0.991,3.14,0.5
6.9,0.17,13,117,0.99152,3.16,0.51
6.8,0.25,42,126,0.9904799999999999,3.12,0.38
6.6,0.17,62,178,0.99204,3.15,0.42000000000000004
5.8,0.17,11,70,0.99202,3.4299999999999997,0.6799999999999999
6.4,0.24000000000000002,18,122,0.9906,3.3,0.42000000000000004
6.7,0.21000000000000002,36,112,0.99091,3.02,0.5
6.7,0.23,45,176,0.99472,3.11,0.52
6.8,0.23,47,159,0.99452,3.08,0.52
6.5,0.22,29,151,0.99177,3.23,0.41000000000000003
5.1,0.165,42,146,0.9934,3.18,0.55
6.6,0.42500000000000004,23,87,0.99082,3.05,0.41000000000000003
6.9,0.38,52,189,0.9978400000000001,3,0.6
6.9,0.38,52,189,0.9978400000000001,3,0.6
6.9,0.38,52,189,0.9978400000000001,3,0.6
7.2,0.27,6,41,0.99665,3.17,0.39
7.6,0.17,23,98,0.99422,3.08,0.47000000000000003
6.2,0.3,19,125,0.98999,3.32,0.54
7.6,0.17,23,98,0.99422,3.08,0.47000000000000003
6.5,0.26,34,104,0.99254,3.18,0.42000000000000004
6.9,0.36,51,189,0.99782,3,0.6
6.9,0.38,52,189,0.9978400000000001,3,0.6
6.8,0.18,64,188,0.9952,3.13,0.51
6.7,0.18,64,185,0.99519,3.12,0.5
6.6,0.16,43,157,0.9938400000000001,3.15,0.52
7.2,0.27,6,41,0.99665,3.17,0.39
6.4,0.17,26,101,0.99596,3.34,0.5
7.2,0.22,41,132,0.9934999999999999,3.08,0.59
6,0.22,47,90,0.98862,3.22,0.38
6.7,0.36,29,81,0.9915099999999999,2.96,0.39
6.5,0.43000000000000005,31,87,0.9922,3.02,0.38
5.9,0.2,29,132,0.9942599999999999,3.3099999999999996,0.5700000000000001
5.3,0.32,26,119,0.99168,3.18,0.53
6.8,0.2,54,136,0.9955599999999999,3.19,0.37
6,0.22,25,97,0.9935599999999999,3.17,0.42000000000000004
6.7,0.36,29,81,0.9915099999999999,2.96,0.39
6.5,0.43000000000000005,31,87,0.9922,3.02,0.38
7.1,0.18,12,72,0.99072,3.05,0.53
6.4,0.17,26,101,0.99596,3.34,0.5
7.2,0.22,41,132,0.9934999999999999,3.08,0.59
6,0.22,47,90,0.98862,3.22,0.38
6,0.2,38,67,0.98954,3.14,0.38
7.6,0.2,26,76,0.99076,2.98,0.49
6.2,0.3,31,111,0.9889,2.9699999999999998,0.42000000000000004
6,0.29000000000000004,30,114,0.98794,3.08,0.43000000000000005
6.6,0.18,53,161,0.99207,3.13,0.45
7,0.22,32,117,0.9935499999999999,3.05,0.55
6,0.29000000000000004,30,114,0.98794,3.08,0.43000000000000005
6.2,0.3,31,111,0.9889,2.9699999999999998,0.42000000000000004
5.6,0.15000000000000002,51,139,0.9933599999999999,3.4699999999999998,0.5
6.9,0.28,49,121,0.98882,2.98,0.43000000000000005
5.9,0.19,57,135,0.9934099999999999,3.32,0.44
7.8,0.22,38,132,0.997,3.25,0.53
6.6,0.18,53,161,0.99207,3.13,0.45
7,0.4,51,189,0.9917400000000001,3,0.55
6.1,0.28,56,140,0.99042,3.16,0.42000000000000004
7.6,0.36,87,221,0.9984,3.01,0.43000000000000005
6.5,0.28,29,121,0.9911099999999999,3.2800000000000002,0.48000000000000004
6.9,0.19,51,125,0.9933,3.1,0.44
6.5,0.28,29,121,0.9911099999999999,3.2800000000000002,0.48000000000000004
6.4,0.22,50,156,0.9931599999999999,3.38,0.55
6.8,0.23,42,179,0.9946,3.25,0.56
6.4,0.32,34,126,0.99,3.06,0.45
6.1,0.28,56,140,0.99042,3.16,0.42000000000000004
7.6,0.36,87,221,0.9984,3.01,0.43000000000000005
8.8,0.39,22,80,0.9901599999999999,2.9499999999999997,0.54
6.6,0.24000000000000002,11,77,0.99381,3.13,0.55
6.9,0.29000000000000004,35,112,0.99144,3,0.37
6.9,0.28,37,113,0.99139,2.9899999999999998,0.38
6.7,0.38,35,91,0.9919,2.98,0.37
8,0.28,35,115,0.99192,2.9299999999999997,0.42000000000000004
6.5,0.25,52,188,0.99576,3.2,0.53
6.6,0.26,48,186,0.9958,3.2,0.54
7.4,0.29000000000000004,43,138,0.9951,3.1,0.47000000000000003
6.3,0.19,44,189,0.99304,3.19,0.47000000000000003
6.1,0.32999999999999996,52,183,0.99657,3.3899999999999997,0.65
5.6,0.32,25,95,0.99268,3.25,0.49
7.7,0.46,18,143,0.99392,3.12,0.51
8.8,0.19,34,120,0.99242,2.94,0.47000000000000003
7.7,0.46,18,143,0.99392,3.12,0.51
8.8,0.27,52,99,0.9924999999999999,2.8699999999999997,0.49
5.8,0.18,9,94,0.99092,3.21,0.52
5.8,0.15000000000000002,14,119,0.99137,3.19,0.5
5.6,0.32,25,95,0.99268,3.25,0.49
6.1,0.32999999999999996,52,183,0.99657,3.3899999999999997,0.65
7.1,0.32,63,192,0.99642,3.12,0.49
6.2,0.23,24,111,0.9916,3.3699999999999997,0.43000000000000005
8.9,0.3,32,148,0.9945799999999999,3.15,0.45
6,0.14,37,127,0.99373,3.05,0.5700000000000001
6.8,0.24000000000000002,56,157,0.99586,3.11,0.51
6.7,0.21000000000000002,31,195,0.99942,2.9499999999999997,0.75
8.9,0.3,32,148,0.9945799999999999,3.15,0.45
6.1,0.3,50,163,0.9894999999999999,3.3899999999999997,0.43000000000000005
7.2,0.37,34,214,0.9963,3.1,0.51
6.7,0.64,18,76,0.9892,3.16,0.6
7.2,0.37,34,214,0.9963,3.1,0.51
6.1,0.3,50,163,0.9894999999999999,3.3899999999999997,0.43000000000000005
7.6,0.28,30,145,1.0019599999999997,3.01,0.44
6.3,0.29000000000000004,28,81,0.9903599999999999,3.24,0.56
6.2,0.28,22,105,0.989,2.98,0.64
7.1,0.18,48,156,0.99947,3.3499999999999996,0.7799999999999999
6.4,0.32,18,122,0.9916,3.36,0.71
7.1,0.17,47,156,0.99945,3.34,0.7799999999999999
7.1,0.17,47,156,0.99945,3.34,0.7799999999999999
5.8,0.24000000000000002,63,162,0.99375,3.3299999999999996,0.5
6.4,0.32,18,122,0.9916,3.36,0.71
7.1,0.18,48,156,0.99947,3.3499999999999996,0.7799999999999999
7.1,0.17,47,156,0.99945,3.34,0.7799999999999999
7.1,0.18,45,158,0.9994599999999999,3.34,0.77
7.8,0.29000000000000004,41,117,0.9915299999999999,3.24,0.35
6.2,0.255,30,86,0.98834,3.05,0.59
8.2,0.33999999999999997,19,92,0.9913799999999999,2.9499999999999997,0.39
6.5,0.24000000000000002,26,83,0.9892799999999999,3.25,0.32999999999999996
6.9,0.24000000000000002,20,97,0.9924599999999999,3.1,0.8500000000000001
6.7,0.4,24,113,0.99576,3.22,0.45
6.7,0.3,65,224,0.9995599999999999,3.11,0.53
6.7,0.4,24,113,0.99576,3.22,0.45
6.8,0.17,35,106,0.9902599999999999,3.16,0.6599999999999999
7.1,0.25,31,111,0.9917400000000001,3.18,0.53
5.9,0.27,14,97,0.9905799999999999,3.1,0.32999999999999996
6,0.16,36,106,0.9904999999999999,3.24,0.32
6.7,0.3,65,224,0.9995599999999999,3.11,0.53
6.6,0.15000000000000002,59,128,0.99192,3.19,0.71
7.3,0.33999999999999997,34,178,0.99554,3.15,0.44
6,0.17,33,98,0.9953599999999999,3.12,0.36
6.7,0.47000000000000003,29,134,0.9905599999999999,3.29,0.46
6.6,0.15000000000000002,59,128,0.99192,3.19,0.71
6.6,0.21000000000000002,43,106,0.99112,2.9299999999999997,0.43000000000000005
6.6,0.21000000000000002,43,106,0.99112,2.9299999999999997,0.43000000000000005
8,0.24000000000000002,13,134,0.9961599999999999,3.23,0.7
5.6,0.33999999999999997,23,89,0.99266,3.25,0.49
5.8,0.54,40,107,0.98918,3.2600000000000002,0.35
7.3,0.23,29,86,0.9892599999999999,2.9,0.38
6,0.39,60,172,0.99114,3.06,0.52
6.1,0.10500000000000001,55,145,0.9912,3.4099999999999997,0.41000000000000003
5.8,0.32,17,123,0.9893599999999999,3.36,0.7799999999999999
7.6,0.22,68,143,0.9983,2.9899999999999998,0.3
6.8,0.19,41,103,0.99532,2.98,0.56
6.8,0.17,38,111,0.99,3.24,0.45
6.2,0.3,40,106,0.98914,3.2600000000000002,0.39
6.9,0.29000000000000004,52,171,0.99537,3.12,0.51
6.8,0.19,41,108,0.99,3.25,0.45
6.8,0.17,38,111,0.99,3.24,0.45
6.6,0.24000000000000002,54,219,0.99742,3.04,0.45
6.6,0.16,27,93,0.98884,3.23,0.33999999999999997
7.6,0.22,68,143,0.9983,2.9899999999999998,0.3
6.8,0.19,41,103,0.99532,2.98,0.56
6.7,0.16,24,131,0.9928400000000001,3.3,0.59
6.5,0.3,37,97,0.9902599999999999,3.2,0.6
6.5,0.22,36,191,0.99297,3.05,0.5
6.2,0.36,22,184,0.9971099999999999,3.3099999999999996,0.56
6.2,0.37,19,86,0.98934,3.04,0.26
7.6,0.31,39,150,0.9913,3.05,0.44
6.2,0.36,22,184,0.9971099999999999,3.3099999999999996,0.56
5.9,0.32,34,94,0.9896400000000001,3.22,0.5700000000000001
6.5,0.3,37,97,0.9902599999999999,3.2,0.6
5.8,0.22,36,131,0.992,3.2600000000000002,0.45
5.4,0.45,20,102,0.98944,3.22,0.27
6.1,0.36,14,88,0.9903099999999999,3.06,0.27
6.2,0.37,19,86,0.98934,3.04,0.26
7.5,0.21000000000000002,39,113,0.99393,3.11,0.52
6.9,0.28,16,98,0.9904,3.07,0.39
6.5,0.22,36,191,0.99297,3.05,0.5
7.8,0.2,25,83,0.99088,3.03,0.46
6.7,0.28,7,81,0.99254,3.04,0.47000000000000003
7.6,0.31,39,150,0.9913,3.05,0.44
8,0.2,24,111,0.9915799999999999,3.09,0.32
6,0.28,31,134,0.99408,3.19,0.44
6,0.28,31,134,0.99408,3.19,0.44
6.7,0.24000000000000002,42,123,0.99473,3.34,0.52
6.3,0.22,38,102,0.98998,3.14,0.37
6,0.24000000000000002,61,134,0.9914599999999999,3.3,0.54
7.7,0.43000000000000005,42,164,0.99742,3.29,0.5
6.4,0.3,18,141,0.99273,3.38,0.53
6.1,0.32999999999999996,30,124,0.98922,3.3099999999999996,0.4
6,0.28,31,134,0.99408,3.19,0.44
6.7,0.24000000000000002,42,123,0.99473,3.34,0.52
6.7,0.29000000000000004,30,181,0.9986900000000001,3.14,0.5700000000000001
6.9,0.32999999999999996,21,93,0.9896,3.18,0.48000000000000004
6.5,0.16,29,133,0.99108,3.3299999999999996,0.64
6,0.2,26,118,0.99134,3.38,0.6799999999999999
7.5,0.32999999999999996,21,155,0.99385,3.36,0.5700000000000001
7.1,0.36,35,115,0.9893599999999999,3.19,0.44
6.7,0.29000000000000004,30,181,0.9986900000000001,3.14,0.5700000000000001
6.4,0.26,66,179,0.99606,3.17,0.55
7,0.22,75,167,0.99508,2.98,0.56
6.5,0.19,22,90,0.9903799999999999,3.18,0.51
6.3,0.21000000000000002,30,117,0.9915799999999999,3.4899999999999998,0.6799999999999999
7.9,0.35,13,63,0.9932,2.9899999999999998,0.43000000000000005
7.7,0.38,28,95,0.9916400000000001,2.9299999999999997,0.41000000000000003
6.8,0.19,22,87,0.98987,3.08,0.62
7.2,0.32999999999999996,61,171,0.98947,3.25,0.53
6.6,0.29000000000000004,38,102,0.98819,3.08,0.42000000000000004
7.5,0.2,26,131,0.9913299999999999,3.19,0.52
6.9,0.32999999999999996,46,132,0.9914299999999999,3.23,0.43000000000000005
5.9,0.23,61,152,0.99139,3.3099999999999996,0.5
6.6,0.32,55,178,0.99537,3.2,0.46
5.3,0.36,40,132,0.99186,3.3699999999999997,0.4
